category,city,Day,Delivery slot:,email_id,from,mapped_brands,Month,order_id,ordered_on,payment_mode,Placed on:,platform,postal_code,promotion_applied:,seller,user_code,Actual amount paid,Amazon Pay balance:,amount,Amount Paid,amount_order,Bank discount,Cart discount,Contribution,coupon_discount,Credit availed from bigbasket Wallet:,Debit applied from bigbasket Wallet:,Gift Wrap:,Loyalty Points Used,Myntra Credit*,Number of Records,offer_discount,Order Savings,payment_pending,quantity,saving,Service Fee,Shipping_and_Handling_charges,sno,sub _total,tax,time,Total saved,Total Savings:,Wallet used,You Paid
Electronics,Ludhiana,Sunday,,8966,no-reply@flipkart.com,boat,9,OD116659674538127000,29-09-2019 07:18:22 am,,,Flipkart,141001,,SuperComNet,csmcpzbf,0,0,499,0,948,0,0,,0,0,0,0,0,0,1,0,,948,1,0,0,0,,948,0,7,0,0,0,0
Home & Garden,Jaipur,Sunday,,23267,no-reply@flipkart.com,bombay linen,9,OD116659686727321000,29-09-2019 07:19:39 am,,,Flipkart,302004,,RetailNet,cs8tztap,0,0,99,0,99,0,0,,0,0,0,0,0,0,1,0,,99,1,0,0,0,,99,0,7,0,0,0,0
Health & Beauty,Lucknow,Sunday,,2377,no-reply@flipkart.com,swipa,9,OD116659689342042000,29-09-2019 07:19:58 am,,,Flipkart,226023,,SwiftDeals,crod2tyg,0,0,199,0,199,0,0,,0,0,0,0,0,0,1,0,,239,1,0,0,40,,199,0,7,0,0,0,0
Apparel & Accessories,Jaipur,Sunday,,23270,no-reply@flipkart.com,timex,9,OD116659768933378000,29-09-2019 07:33:16 am,,,Flipkart,302004,,RetailNet,cs8tztap,0,0,399,0,399,0,0,,0,0,0,0,0,0,1,0,,399,1,0,0,0,,399,0,7,0,0,0,0
Apparel & Accessories,Nagar,Sunday,,57610,no-reply@flipkart.com,kook n keech star wars,9,OD116659770215385000,29-09-2019 07:34:43 am,,,Flipkart,452001,,SAVADIKAFASHION,cspjw2g3,0,0,389,1058,1058,0,0,,0,0,0,0,0,0,1,0,,0,1,0,0,0,,1058,0,7,0,0,0,0
Furniture,Nagar,Sunday,,57610,no-reply@flipkart.com,furncentral,9,OD116659770215385000,29-09-2019 07:34:43 am,,,Flipkart,452001,,RetailNet,cspjw2g3,0,0,669,1058,1058,0,0,,0,0,0,0,0,0,1,0,,0,1,0,0,0,,1058,0,7,0,0,0,0
Health & Beauty,Jaipur,Sunday,,23272,no-reply@flipkart.com,syska,9,OD116659789994831000,29-09-2019 07:38:22 am,,,Flipkart,302004,,RetailNet,cs8tztap,0,0,999,0,999,0,0,,0,0,0,0,0,0,1,0,,999,1,0,0,0,,999,0,7,0,0,0,0
Electronics,,Sunday,,120,no-reply@flipkart.com,jvc,9,OD116659793018906000,29-09-2019 07:37:42 am,,,Flipkart,160014,,RetailNet,ct6u9p1z,0,0,1499,0,1499,0,0,,0,0,0,0,0,0,1,0,,1499,1,0,0,0,,1499,0,7,0,0,0,0
Apparel & Accessories,Khammam,Sunday,,28186,no-reply@flipkart.com,flying machine,9,OD116659815595901000,29-09-2019 07:41:21 am,,,Flipkart,507001,,RetailNet,cslrthdm,0,0,599,599,599,0,0,,0,0,0,0,0,0,1,0,,0,1,0,0,0,,599,0,7,0,0,0,0
Electronics,,Sunday,,112433,no-reply@flipkart.com,redmi,9,OD116659818352911000,29-09-2019 07:41:55 am,,,Flipkart,636906,,Flashstar Commerce,ct3z8rwk,0,0,5999,0,5999,0,0,,0,0,0,0,0,0,1,0,,5999,1,0,0,0,,5999,0,7,0,0,0,0
Electronics,Nagar,Sunday,,56103,no-reply@flipkart.com,apple,9,OD116659834914275000,29-09-2019 07:46:51 am,,,Flipkart,560037,,SuperComNet,crt5urs6,0,0,15299,15299,15299,0,0,,0,0,0,0,0,0,1,0,,0,1,0,0,0,,15299,0,7,0,0,0,0
Office Supplies,,Sunday,,59906,no-reply@flipkart.com,cello,9,OD116659839561930000,29-09-2019 07:46:13 am,,,Flipkart,571432,,RetailNet,cslrti13,0,0,70,70,70,0,0,,0,0,0,0,0,0,1,0,,0,1,0,0,0,,70,0,7,0,0,0,0
Arts & Entertainment,Udaipur,Sunday,,14916,no-reply@flipkart.com,cello,9,OD116659877630880000,29-09-2019 07:53:27 am,,,Flipkart,313001,,RetailNet,csbl28ao,0,0,359,359,359,0,0,,0,0,0,0,0,0,1,0,,0,1,0,0,0,,359,0,7,0,0,0,0
Apparel & Accessories,,Sunday,,5638,no-reply@flipkart.com,peter england,9,OD116659909915119000,29-09-2019 07:57:17 am,,,Flipkart,712221,,RetailNet,crp2y89z,0,0,599,0,1078,0,0,,0,0,0,0,0,0,1,0,,1078,1,0,0,0,,1078,0,7,0,0,0,0
Apparel & Accessories,,Sunday,,5638,no-reply@flipkart.com,peter england,9,OD116659909915119000,29-09-2019 07:57:17 am,,,Flipkart,712221,,RetailNet,crp2y89z,0,0,479,0,1078,0,0,,0,0,0,0,0,0,1,0,,1078,1,0,0,0,,1078,0,7,0,0,0,0
Apparel & Accessories,Khammam,Sunday,,28192,no-reply@flipkart.com,metronaut,9,OD116659967121251000,29-09-2019 08:06:15 am,,,Flipkart,507001,,RetailNet,cslrthdm,0,0,457,1028,1028,0,0,,0,0,0,0,0,0,1,0,,0,1,0,0,0,,1028,0,8,0,0,0,0
Apparel & Accessories,Khammam,Sunday,,28192,no-reply@flipkart.com,flying machine,9,OD116659967121251000,29-09-2019 08:06:15 am,,,Flipkart,507001,,RetailNet,cslrthdm,0,0,571,1028,1028,0,0,,0,0,0,0,0,0,1,0,,0,1,0,0,0,,1028,0,8,0,0,0,0
Health & Beauty,Ahmedabad,Sunday,,3385,no-reply@flipkart.com,syska,9,OD116660023664374000,29-09-2019 08:15:52 am,,,Flipkart,382415,,RetailNet,cryx9aat,0,0,649,0,649,0,0,,0,0,0,0,0,0,1,0,,649,1,0,0,0,,649,0,8,0,0,0,0
Health & Beauty,Kanpur,Sunday,,14396,no-reply@flipkart.com,wild stone,9,OD116660038310428000,29-09-2019 08:18:37 am,,,Flipkart,208025,,SuperComNet,csmcpynq,0,0,299,0,299,0,0,,0,0,0,0,0,0,1,0,,299,1,0,0,0,,299,0,8,0,0,0,0
Apparel & Accessories,Khammam,Sunday,,28201,no-reply@flipkart.com,flying machine,9,OD116660071578522000,29-09-2019 08:23:53 am,,,Flipkart,507001,,RetailNet,cslrthdm,0,0,571,1028,1028,0,0,,0,0,0,0,0,0,1,0,,0,1,0,0,0,,1028,0,8,0,0,0,0
Apparel & Accessories,Khammam,Sunday,,28201,no-reply@flipkart.com,metronaut,9,OD116660071578522000,29-09-2019 08:23:53 am,,,Flipkart,507001,,RetailNet,cslrthdm,0,0,457,1028,1028,0,0,,0,0,0,0,0,0,1,0,,0,1,0,0,0,,1028,0,8,0,0,0,0
Apparel & Accessories,Howrah,Sunday,,2806,no-reply@flipkart.com,helix,9,OD116660153608203000,29-09-2019 08:37:31 am,,,Flipkart,711106,,RetailNet,csdnrymc,0,0,299,0,299,0,0,,0,0,0,0,0,0,1,0,,339,1,0,0,40,,299,0,8,0,0,0,0
Health & Beauty,Nagar,Sunday,,4270,no-reply@flipkart.com,flipkart smartbuy,9,OD116660225384951000,29-09-2019 08:57:19 am,,,Flipkart,208005,,RetailNet,cs2hjil4,0,0,749,749,749,0,0,,0,0,0,0,0,0,1,0,,0,1,0,0,0,,749,0,8,0,0,0,0
Home & Garden,,Sunday,,17785,no-reply@flipkart.com,pigeon,9,OD116660229496655000,29-09-2019 08:50:27 am,,,Flipkart,231220,,RetailNet,csysjdl6,0,0,225,0,740,0,0,,0,0,0,0,0,0,1,0,,740,1,0,0,0,,740,0,8,0,0,0,0
"Food, Beverages & Tobacco",,Sunday,,17785,no-reply@flipkart.com,cello,9,OD116660229496655000,29-09-2019 08:50:27 am,,,Flipkart,231220,,RetailNet,csysjdl6,0,0,339,0,740,0,0,,0,0,0,0,0,0,1,0,,740,1,0,0,0,,740,0,8,0,0,0,0
Home & Garden,,Sunday,,17785,no-reply@flipkart.com,mastercool,9,OD116660229496655000,29-09-2019 08:50:27 am,,,Flipkart,231220,,RetailNet,csysjdl6,0,0,58,0,740,0,0,,0,0,0,0,0,0,1,0,,740,1,0,0,0,,740,0,8,0,0,0,0
Home & Garden,,Sunday,,17785,no-reply@flipkart.com,philips,9,OD116660229496655000,29-09-2019 08:50:27 am,,,Flipkart,231220,,SuperComNet,csysjdl6,0,0,118,0,740,0,0,,0,0,0,0,0,0,1,0,,740,1,0,0,0,,740,0,8,0,0,0,0
Home & Garden,,Sunday,,6235,no-reply@flipkart.com,eveready,9,OD116660273708030000,29-09-2019 08:57:26 am,,,Flipkart,825322,,OmniTechRetail,cs3mv168,0,0,989,0,989,0,0,,0,0,0,0,0,0,1,0,,989,1,0,0,0,,989,0,8,0,0,0,0
Health & Beauty,Faridabad,Sunday,,9795,no-reply@flipkart.com,biotique bio,9,OD116660277863543000,29-09-2019 08:58:38 am,,,Flipkart,121006,,SuperComNet,cscb4jhc,0,0,114,114,114,0,0,,0,0,0,0,0,0,1,0,,0,1,0,0,0,,114,0,8,0,0,0,0
Apparel & Accessories,Bhopal,Sunday,,21677,no-reply@flipkart.com,newport,9,OD116660282981786000,29-09-2019 08:58:54 am,,,Flipkart,462023,,RetailNet,cs6tv4s3,0,0,199,199,199,0,0,,0,0,0,0,0,0,1,0,,0,1,0,0,0,,199,0,8,0,0,0,0
Apparel & Accessories,Ambala,Sunday,,91007,no-reply@flipkart.com,rajni fashion,9,OD116660293198307000,29-09-2019 09:00:48 am,,,Flipkart,134003,,SAIVISHNUENTERPRISES,csmoagin,0,0,199,0,199,0,0,,0,0,0,0,0,0,1,0,,199,1,0,0,0,,199,0,9,0,0,0,0
Apparel & Accessories,,Sunday,,2903,no-reply@flipkart.com,rizzly,9,OD116660371579608000,29-09-2019 09:15:39 am,,,Flipkart,783380,,Embassy Watches,csbgma2q,0,0,319,0,319,0,0,,0,0,0,0,0,0,1,0,,359,1,0,0,40,,319,0,9,0,0,0,0
Apparel & Accessories,Tumkur,Sunday,,188793,no-reply@flipkart.com,allen solly,9,OD116660403669834000,29-09-2019 09:21:53 am,,,Flipkart,560022,,RetailNet,cslrthm4,0,0,429,1387,1387,0,0,,0,0,0,0,0,0,1,0,,0,1,0,0,0,,1387,0,9,0,0,0,0
Apparel & Accessories,Tumkur,Sunday,,188793,no-reply@flipkart.com,allen solly,9,OD116660403669834000,29-09-2019 09:21:53 am,,,Flipkart,560022,,RetailNet,cslrthm4,0,0,429,1387,1387,0,0,,0,0,0,0,0,0,1,0,,0,1,0,0,0,,1387,0,9,0,0,0,0
Apparel & Accessories,Tumkur,Sunday,,188793,no-reply@flipkart.com,puma,9,OD116660403669834000,29-09-2019 09:21:53 am,,,Flipkart,560022,,RetailNet,cslrthm4,0,0,529,1387,1387,0,0,,0,0,0,0,0,0,1,0,,0,1,0,0,0,,1387,0,9,0,0,0,0
Apparel & Accessories,Guntur,Sunday,,4915,no-reply@flipkart.com,anand sarees,9,OD116660417636348000,29-09-2019 09:21:17 am,,,Flipkart,522646,,ANANDSAREES,cs5cenph,0,0,224,0,224,0,0,,0,0,0,0,0,0,1,0,,264,1,0,0,40,,224,0,9,0,0,0,0
Arts & Entertainment,,Sunday,,6237,no-reply@flipkart.com,miss,9,OD116660539200972000,29-09-2019 09:41:39 am,,,Flipkart,825322,,RetailNet,cs3mv168,0,0,49,0,49,0,0,,0,0,0,0,0,0,1,0,,49,1,0,0,0,,49,0,9,0,0,0,0
Arts & Entertainment,Berhampur,Sunday,,60910,no-reply@flipkart.com,miss,9,OD116660574259521000,29-09-2019 09:47:36 am,,,Flipkart,760004,,RetailNet,cslq9cn9,0,0,49,0,49,0,0,,0,0,0,0,0,0,1,0,,49,1,0,0,0,,49,0,9,0,0,0,0
Arts & Entertainment,Wadi,Sunday,,15023,no-reply@flipkart.com,miss,9,OD116660575823285000,29-09-2019 09:48:07 am,,,Flipkart,401506,,RetailNet,csdnryj3,0,0,49,49,49,0,0,,0,0,0,0,0,0,1,0,,0,1,0,0,0,,49,0,9,0,0,0,0
Office Supplies,Bhopal,Sunday,,21681,no-reply@flipkart.com,cello,9,OD116660583456269000,29-09-2019 09:48:49 am,,,Flipkart,462023,,RetailNet,cs6tv4s3,0,0,49,49,49,0,0,,0,0,0,0,0,0,1,0,,0,1,0,0,0,,49,0,9,0,0,0,0
Baby & Toddler,Barasat,Sunday,,3651,no-reply@flipkart.com,hug,9,OD116660598874809000,29-09-2019 09:52:22 am,,,Flipkart,700127,,KHATUSHYAMSOFTTOYS,cs5kl0nh,0,0,499,0,499,0,0,,0,0,0,0,0,0,1,0,,564,1,0,0,65,,499,0,9,0,0,0,0
Apparel & Accessories,Hyderabad,Sunday,,23802,no-reply@flipkart.com,mi,9,OD116660615563050000,29-09-2019 09:54:12 am,,,Flipkart,500080,,RetailNet,csmoagl4,0,0,1799,0,1848,0,0,,0,0,0,0,0,0,1,0,,1848,1,0,0,0,,1848,0,9,0,0,0,0
Office Supplies,Hyderabad,Sunday,,23802,no-reply@flipkart.com,cello,9,OD116660615563050000,29-09-2019 09:54:12 am,,,Flipkart,500080,,RetailNet,csmoagl4,0,0,49,0,1848,0,0,,0,0,0,0,0,0,1,0,,1848,1,0,0,0,,1848,0,9,0,0,0,0
Home & Garden,Nagar,Sunday,,60911,no-reply@flipkart.com,pigeon,9,OD116660649436456000,29-09-2019 10:00:16 am,,,Flipkart,502319,,OmniTechRetail,cslq9cn9,0,0,999,0,999,0,0,,0,0,0,0,0,0,1,0,,999,1,0,0,0,,999,0,10,0,0,0,0
Apparel & Accessories,,Sunday,,101565,no-reply@flipkart.com,ofixo,9,OD116660698014381000,29-09-2019 10:08:19 am,,,Flipkart,712514,,ehurricane,ct2ztbb1,0,0,44,44,44,0,0,,0,0,0,0,0,0,1,0,,0,1,0,0,0,,44,0,10,0,0,0,0
Luggage & Bags,Barasat,Sunday,,3652,no-reply@flipkart.com,musrat,9,OD116660703036341000,29-09-2019 10:08:51 am,,,Flipkart,700127,,MUSRAT TRADERS,cs5kl0nh,0,0,280,0,280,0,0,,0,0,0,0,0,0,1,0,,346,1,0,0,66,,280,0,10,0,0,0,0
Apparel & Accessories,Barasat,Sunday,,3655,no-reply@flipkart.com,lavie,9,OD116660712658759000,29-09-2019 10:10:42 am,,,Flipkart,700127,,RetailNet,cs5kl0nh,0,0,1189,0,1189,0,0,,0,0,0,0,0,0,1,0,,1189,1,0,0,0,,1189,0,10,0,0,0,0
Apparel & Accessories,Akola,Sunday,,57667,no-reply@flipkart.com,ofixo,9,OD116660715763902000,29-09-2019 10:10:57 am,,,Flipkart,431513,,ehurricane,cslem0jz,0,0,44,0,44,0,0,,0,0,0,0,0,0,1,0,,44,1,0,0,0,,44,0,10,0,0,0,0
Office Supplies,Nagar,Sunday,,327774,no-reply@flipkart.com,ofixo,9,OD116660728538158000,29-09-2019 10:13:04 am,,,Flipkart,600099,,ehurricane,crtg79q2,0,0,44,44,44,0,0,,0,0,0,0,0,0,1,0,,0,1,0,0,0,,44,0,10,0,0,0,0
Apparel & Accessories,,Sunday,,27010,no-reply@flipkart.com,ofixo,9,OD116660733739045000,29-09-2019 10:14:08 am,,,Flipkart,226022,,ehurricane,cs8tztb7,0,0,44,44,44,0,0,,0,0,0,0,0,0,1,0,,0,1,0,0,0,,44,0,10,0,0,0,0
Office Supplies,Warangal,Sunday,,72890,no-reply@flipkart.com,flipkart smartbuy,9,OD116660746620341000,29-09-2019 10:16:04 am,,,Flipkart,506001,,ehurricane,csbl28ac,0,0,59,59,59,0,0,,0,0,0,0,0,0,1,0,,0,1,0,0,0,,59,0,10,0,0,0,0
Home & Garden,,Sunday,,27013,no-reply@flipkart.com,miss,9,OD116660755754025000,29-09-2019 10:17:47 am,,,Flipkart,226022,,RetailNet,cs8tztb7,0,0,48,48,48,0,0,,0,0,0,0,0,0,1,0,,0,1,0,0,0,,48,0,10,0,0,0,0
Luggage & Bags,Darbhanga,Sunday,,46691,no-reply@flipkart.com,aristocrat,9,OD116660764193256000,29-09-2019 10:19:07 am,,,Flipkart,846009,,RetailNet,ct2ztbad,0,0,1539,1539,1539,0,0,,0,0,0,0,0,0,1,0,,0,1,0,0,0,,1539,0,10,0,0,0,0
Home & Garden,,Sunday,,16167,no-reply@flipkart.com,miss,9,OD116660791218413000,29-09-2019 10:23:58 am,,,Flipkart,721212,,RetailNet,cs2yenby,0,0,48,48,48,0,0,,0,0,0,0,0,0,1,0,,0,1,0,0,0,,48,0,10,0,0,0,0
Apparel & Accessories,Howrah,Sunday,,2810,no-reply@flipkart.com,helix,9,OD116660890300252000,29-09-2019 10:40:15 am,,,Flipkart,711106,,RetailNet,csdnrymc,0,0,897,0,897,0,0,,0,0,0,0,0,0,1,0,,0,3,0,0,0,,897,0,10,0,0,0,0
Hardware,Gandhinagar,Sunday,,13121,no-reply@flipkart.com,jackly,9,OD116661016654342000,29-09-2019 11:01:37 am,,,Flipkart,580002,,RetailNet,csou6qzl,0,0,69,69,69,0,0,,0,0,0,0,0,0,1,0,,0,1,0,0,0,,69,0,11,0,0,0,0
Home & Garden,,Sunday,,10460,no-reply@flipkart.com,greenchef,9,OD116661073961934000,29-09-2019 11:11:32 am,,,Flipkart,783370,,Quick Box,cs1wf63t,0,0,459,0,459,0,0,,0,0,0,0,0,0,1,0,,459,1,0,0,0,,459,0,11,0,0,0,0
Apparel & Accessories,,Sunday,,12889,no-reply@flipkart.com,fogg,9,OD116661111931627000,29-09-2019 11:17:16 am,,,Flipkart,632602,,FoggFashionStore,csbxjuvd,0,0,271,0,271,0,0,,0,0,0,0,0,0,1,0,,271,1,0,0,0,,271,0,11,0,0,0,0
Health & Beauty,Surat,Sunday,,36016,no-reply@flipkart.com,denver,9,OD116661202947251000,29-09-2019 11:32:46 am,,,Flipkart,395010,,SuperComNet,cse2jusz,0,0,272,699,699,0,0,,0,0,0,0,0,0,1,0,,0,1,0,0,0,,699,0,11,0,0,0,0
Health & Beauty,Surat,Sunday,,36016,no-reply@flipkart.com,vaseline,9,OD116661202947251000,29-09-2019 11:32:46 am,,,Flipkart,395010,,SuperComNet,cse2jusz,0,0,157,699,699,0,0,,0,0,0,0,0,0,1,0,,0,1,0,0,0,,699,0,11,0,0,0,0
Health & Beauty,Surat,Sunday,,36016,no-reply@flipkart.com,dove,9,OD116661202947251000,29-09-2019 11:32:46 am,,,Flipkart,395010,,SuperComNet,cse2jusz,0,0,270,699,699,0,0,,0,0,0,0,0,0,1,0,,0,1,0,0,0,,699,0,11,0,0,0,0
Apparel & Accessories,Vadodara,Sunday,,101213,no-reply@flipkart.com,lotto,9,OD116661252625347000,29-09-2019 11:41:00 am,,,Flipkart,390011,,RetailNet,crxiqbni,0,0,699,0,699,0,0,,0,0,0,0,0,0,1,0,,699,1,0,0,0,,699,0,11,0,0,0,0
Apparel & Accessories,Ranchi,Sunday,,12032,no-reply@flipkart.com,pepe jeans,9,OD116661474405769000,29-09-2019 12:17:57 pm,,,Flipkart,834001,,RetailNet,csp14odg,0,0,339,0,688,0,0,,0,0,0,0,0,0,1,0,,688,1,0,0,0,,688,0,12,0,0,0,0
Apparel & Accessories,Ranchi,Sunday,,12032,no-reply@flipkart.com,,9,OD116661474405769000,29-09-2019 12:17:57 pm,,,Flipkart,834001,,RetailNet,csp14odg,0,0,349,0,688,0,0,,0,0,0,0,0,0,1,0,,688,1,0,0,0,,688,0,12,0,0,0,0
Home & Garden,Talegaon Dabhade,Sunday,,17841,no-reply@flipkart.com,loomantha,9,OD116661523315371000,29-09-2019 12:26:23 pm,,,Flipkart,410507,,LEPL,cszipd8m,0,0,69,69,69,0,0,,0,0,0,0,0,0,1,0,,0,1,0,0,0,,69,0,12,0,0,0,0
Home & Garden,Talegaon Dabhade,Sunday,,17842,no-reply@flipkart.com,loomantha,9,OD116661535730520000,29-09-2019 12:28:18 pm,,,Flipkart,410507,,LEPL,cszipd8m,0,0,69,69,69,0,0,,0,0,0,0,0,0,1,0,,0,1,0,0,0,,69,0,12,0,0,0,0
"Food, Beverages & Tobacco",Nagar,Sunday,,77757,no-reply@flipkart.com,the,9,OD116661569789519000,29-09-2019 12:33:34 pm,,,Flipkart,695005,,TrueComRetail,csreesxa,0,0,75,525,525,0,0,,0,0,0,0,0,0,1,0,,0,1,0,0,0,,525,0,12,0,0,0,0
Hardware,Nagar,Sunday,,77757,no-reply@flipkart.com,smitch,9,OD116661569789519000,29-09-2019 12:33:34 pm,,,Flipkart,695005,,RetailNet,csreesxa,0,0,299,525,525,0,0,,0,0,0,0,0,0,1,0,,0,1,0,0,0,,525,0,12,0,0,0,0
"Food, Beverages & Tobacco",Nagar,Sunday,,77757,no-reply@flipkart.com,,9,OD116661569789519000,29-09-2019 12:33:34 pm,,,Flipkart,695005,,TrueComRetail,csreesxa,0,0,151,525,525,0,0,,0,0,0,0,0,0,1,0,,0,1,0,0,0,,525,0,12,0,0,0,0
Luggage & Bags,Darbhanga,Sunday,,46687,no-reply@flipkart.com,aristocrat,9,OD116661572603373000,29-09-2019 12:34:16 pm,,,Flipkart,846009,,RetailNet,ct2ztbad,0,0,1539,1539,1539,0,0,,0,0,0,0,0,0,1,0,,0,1,0,0,0,,1539,0,12,0,0,0,0
Health & Beauty,Nagar,Sunday,,19540,no-reply@flipkart.com,set wet,9,OD116661582106854000,29-09-2019 12:35:37 pm,,,Flipkart,452011,,SuperComNet,cs1wf5pu,0,0,107,0,107,0,0,,0,0,0,0,0,0,1,0,,107,1,0,0,0,,107,0,12,0,0,0,0
Apparel & Accessories,Ranchi,Sunday,,12034,no-reply@flipkart.com,paragon,9,OD116661595102247000,29-09-2019 12:38:51 pm,,,Flipkart,834001,,ParagonFootwear,csp14odg,0,0,194,234,194,0,0,,0,0,0,0,0,0,1,0,,0,1,0,0,40,,194,0,12,0,0,0,0
Apparel & Accessories,Nagar,Sunday,,77760,no-reply@flipkart.com,metronaut,9,OD116661718369533000,29-09-2019 12:58:29 pm,,,Flipkart,695005,,RetailNet,csreesxa,0,0,329,1027,1027,0,0,,0,0,0,0,0,0,1,0,,0,1,0,0,0,,1027,0,12,0,0,0,0
Apparel & Accessories,Nagar,Sunday,,77760,no-reply@flipkart.com,parx,9,OD116661718369533000,29-09-2019 12:58:29 pm,,,Flipkart,695005,,RetailNet,csreesxa,0,0,349,1027,1027,0,0,,0,0,0,0,0,0,1,0,,0,1,0,0,0,,1027,0,12,0,0,0,0
Apparel & Accessories,Nagar,Sunday,,77760,no-reply@flipkart.com,parx,9,OD116661718369533000,29-09-2019 12:58:29 pm,,,Flipkart,695005,,RetailNet,csreesxa,0,0,349,1027,1027,0,0,,0,0,0,0,0,0,1,0,,0,1,0,0,0,,1027,0,12,0,0,0,0
Apparel & Accessories,,Sunday,,27023,no-reply@flipkart.com,reebok,9,OD116661759748518000,29-09-2019 01:05:14 pm,,,Flipkart,226022,,RetailNet,cs8tztb7,0,0,629,629,629,0,0,,0,0,0,0,0,0,1,0,,0,1,0,0,0,,629,0,13,0,0,0,0
Apparel & Accessories,Howrah,Sunday,,2817,no-reply@flipkart.com,fluid,9,OD116661779752310000,29-09-2019 01:08:25 pm,,,Flipkart,711106,,RetailNet,csdnrymc,0,0,199,0,199,0,0,,0,0,0,0,0,0,1,0,,239,1,0,0,40,,199,0,13,0,0,0,0
Hardware,,Sunday,,103201,no-reply@flipkart.com,smitch,9,OD116661804998424000,29-09-2019 01:13:07 pm,,,Flipkart,756001,,RetailNet,crz9opin,0,0,299,0,299,0,0,,0,0,0,0,0,0,1,0,,339,1,0,0,40,,299,0,13,0,0,0,0
Electronics,Gangarampur,Sunday,,18677,no-reply@flipkart.com,realme,9,OD116661891960169000,29-09-2019 01:28:13 pm,,,Flipkart,733124,,Vision Star,csmcpych,0,0,7999,7999,7999,0,0,,0,0,0,0,0,0,1,0,,0,1,0,0,0,,7999,0,13,0,0,0,0
Apparel & Accessories,Ahmedabad,Sunday,,104774,no-reply@flipkart.com,flipkart smartbuy,9,OD116661952689179000,29-09-2019 01:38:38 pm,,,Flipkart,380050,,StealOdeal,csqrj8qq,0,0,229,7471,7409,0,0,,0,0,0,0,0,0,1,0,,0,1,0,0,62,,7409,0,13,0,0,0,0
Apparel & Accessories,Ahmedabad,Sunday,,104774,no-reply@flipkart.com,cerutti,9,OD116661952689179000,29-09-2019 01:38:38 pm,,,Flipkart,380050,,RetailNet,csqrj8qq,0,0,583,7471,7409,0,0,,0,0,0,0,0,0,1,0,,0,1,0,0,62,,7409,0,13,0,0,0,0
Health & Beauty,Ahmedabad,Sunday,,104774,no-reply@flipkart.com,loreal paris,9,OD116661952689179000,29-09-2019 01:38:38 pm,,,Flipkart,380050,,BEAUTYNIC,csqrj8qq,0,0,785,7471,7409,0,0,,0,0,0,0,0,0,1,0,,0,1,0,0,62,,7409,0,13,0,0,0,0
Health & Beauty,Ahmedabad,Sunday,,104774,no-reply@flipkart.com,loreal professional,9,OD116661952689179000,29-09-2019 01:38:38 pm,,,Flipkart,380050,,Galileo Galilei,csqrj8qq,0,0,353,7471,7409,0,0,,0,0,0,0,0,0,1,0,,0,1,0,0,62,,7409,0,13,0,0,0,0
Apparel & Accessories,Ahmedabad,Sunday,,104774,no-reply@flipkart.com,metronaut,9,OD116661952689179000,29-09-2019 01:38:38 pm,,,Flipkart,380050,,maniaclife,csqrj8qq,0,0,227,7471,7409,0,0,,0,0,0,0,0,0,1,0,,0,1,0,0,62,,7409,0,13,0,0,0,0
Hardware,Ahmedabad,Sunday,,104774,no-reply@flipkart.com,buildskill,9,OD116661952689179000,29-09-2019 01:38:38 pm,,,Flipkart,380050,,RetailNet,csqrj8qq,0,0,566,7471,7409,0,0,,0,0,0,0,0,0,1,0,,0,1,0,0,62,,7409,0,13,0,0,0,0
Home & Garden,Ahmedabad,Sunday,,104774,no-reply@flipkart.com,pigeon,9,OD116661952689179000,29-09-2019 01:38:38 pm,,,Flipkart,380050,,RetailNet,csqrj8qq,0,0,840,7471,7409,0,0,,0,0,0,0,0,0,1,0,,0,1,0,0,62,,7409,0,13,0,0,0,0
Apparel & Accessories,Ahmedabad,Sunday,,104774,no-reply@flipkart.com,frozen,9,OD116661952689179000,29-09-2019 01:38:38 pm,,,Flipkart,380050,,RetailNet,csqrj8qq,0,0,350,7471,7409,0,0,,0,0,0,0,0,0,1,0,,0,1,0,0,62,,7409,0,13,0,0,0,0
Apparel & Accessories,Ahmedabad,Sunday,,104774,no-reply@flipkart.com,rayban,9,OD116661952689179000,29-09-2019 01:38:38 pm,,,Flipkart,380050,,RetailNet,csqrj8qq,0,0,3101,7471,7409,0,0,,0,0,0,0,0,0,1,0,,0,1,0,0,62,,7409,0,13,0,0,0,0
Health & Beauty,Ahmedabad,Sunday,,104774,no-reply@flipkart.com,mamaearth,9,OD116661952689179000,29-09-2019 01:38:38 pm,,,Flipkart,380050,,Mamaearth,csqrj8qq,0,0,375,7471,7409,0,0,,0,0,0,0,0,0,1,0,,0,1,0,0,62,,7409,0,13,0,0,0,0
Electronics,Dewas,Sunday,,204105,no-reply@flipkart.com,mi,9,OD116661977623140000,29-09-2019 01:48:48 pm,,,Flipkart,456010,,TrueComRetail,cslckj4s,0,0,17363,17633,17633,0,0,,0,0,0,0,0,0,1,0,,0,1,0,0,0,,17633,0,13,0,0,0,0
Home & Garden,Dewas,Sunday,,204105,no-reply@flipkart.com,extended,9,OD116661977623140000,29-09-2019 01:48:48 pm,,,Flipkart,456010,,Jeeves Consumer Services,cslckj4s,0,0,270,17633,17633,0,0,,0,0,0,0,0,0,1,0,,0,1,0,0,0,,17633,0,13,0,0,0,0
